Fecha De Venta;País;Continente;Producto;Marca;Categoría;Precio Unidad;Costo Unidad;Cantidad Vendida;Facturación;Costo Venta
jueves, 23 de julio de 2020;Bután;Asia;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 28 de julio de 2020;Reino Unido;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 29 de julio de 2020;Italia;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 25 de septiembre de 2020;Alemania;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 10 de octubre de 2020;Canadá;América del Norte;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 10 de octubre de 2020;Alemania;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 10 de octubre de 2020;Brasil;América del Sur;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 16 de octubre de 2020;Alemania;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 4 de noviembre de 2020;Taiwán;Asia;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 6 de noviembre de 2020;Reino Unido;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 4 de diciembre de 2020;Francia;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 12 de diciembre de 2020;Brasil;América del Sur;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 20 de diciembre de 2020;Chile;América del Sur;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 22 de diciembre de 2020;Tailandia;Asia;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 5 de enero de 2021;Alemania;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 14 de enero de 2021;Reino Unido;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 17 de enero de 2021;Alemania;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 17 de enero de 2021;Corea del Sur;Asia;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 17 de enero de 2021;Francia;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 3 de febrero de 2021;Chile;América del Sur;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 3 de febrero de 2021;Chile;América del Sur;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 7 de febrero de 2021;Canadá;América del Norte;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 15 de febrero de 2021;Sudáfrica;África;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 18 de febrero de 2021;Francia;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 21 de febrero de 2021;Francia;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 25 de febrero de 2021;Sudáfrica;África;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 21 de marzo de 2021;Alemania;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 30 de marzo de 2021;Canadá;América del Norte;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 15 de abril de 2021;Reino Unido;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 30 de abril de 2021;Polonia;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 3 de mayo de 2021;Sudáfrica;África;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 22 de mayo de 2021;Francia;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 22 de junio de 2021;Reino Unido;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 22 de junio de 2021;Reino Unido;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 24 de junio de 2021;Sudáfrica;África;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 29 de junio de 2021;Sudáfrica;África;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 25 de julio de 2021;Brasil;América del Sur;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 29 de julio de 2021;Reino Unido;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 29 de julio de 2021;Italia;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 1 de agosto de 2021;Pakistán;Asia;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 1 de agosto de 2021;Sudáfrica;África;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 21 de agosto de 2021;Sudáfrica;África;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 22 de agosto de 2021;Canadá;América del Norte;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 2 de noviembre de 2021;Chile;América del Sur;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 2 de noviembre de 2021;Canadá;América del Norte;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 9 de noviembre de 2021;Sudáfrica;África;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 17 de noviembre de 2021;Francia;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 27 de diciembre de 2021;Reino Unido;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 28 de diciembre de 2021;Francia;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 14 de enero de 2022;Reino Unido;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 15 de enero de 2022;Canadá;América del Norte;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 23 de enero de 2022;Canadá;América del Norte;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 29 de enero de 2022;Chile;América del Sur;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 12 de febrero de 2022;Sudáfrica;África;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 12 de febrero de 2022;Reino Unido;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 14 de febrero de 2022;Francia;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 16 de febrero de 2022;Francia;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 27 de marzo de 2022;Francia;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 27 de marzo de 2022;Italia;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 29 de abril de 2022;Alemania;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 4 de mayo de 2022;Alemania;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 21 de mayo de 2022;Chile;América del Sur;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 22 de mayo de 2022;Eslovenia;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 31 de mayo de 2022;Reino Unido;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 31 de mayo de 2022;Australia;Oceanía;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 10 de julio de 2022;Sudáfrica;África;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 24 de julio de 2022;Francia;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 1 de agosto de 2022;Australia;Oceanía;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 5 de agosto de 2022;Alemania;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 6 de agosto de 2022;Alemania;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 10 de agosto de 2022;Reino Unido;Europa;Juego Mesa women M40 Prata;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 14 de junio de 2020;India;Asia;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 18 de junio de 2020;Sudáfrica;África;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 19 de junio de 2020;Sudáfrica;África;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 5 de julio de 2020;Corea del Sur;Asia;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 8 de julio de 2020;Sudáfrica;África;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 13 de julio de 2020;Chile;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 13 de julio de 2020;Francia;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 13 de julio de 2020;Brasil;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 24 de julio de 2020;Alemania;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 24 de julio de 2020;Francia;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 23 de agosto de 2020;Italia;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 23 de agosto de 2020;Brasil;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 2 de septiembre de 2020;Chile;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 2 de septiembre de 2020;Reino Unido;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 10 de septiembre de 2020;Sudáfrica;África;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 13 de septiembre de 2020;Alemania;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 25 de septiembre de 2020;Chile;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 7 de octubre de 2020;Chile;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 17 de octubre de 2020;Sudáfrica;África;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 22 de octubre de 2020;Alemania;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 22 de octubre de 2020;Francia;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 29 de octubre de 2020;Reino Unido;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 15 de noviembre de 2020;Alemania;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 16 de noviembre de 2020;Turkmenistán;Asia;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 10 de diciembre de 2020;Brasil;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 10 de diciembre de 2020;Chile;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 10 de diciembre de 2020;Australia;Oceanía;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 10 de diciembre de 2020;Reino Unido;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 23 de diciembre de 2020;Chile;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 26 de enero de 2021;Japón;Asia;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 1 de febrero de 2021;Kirguistán;Asia;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 1 de febrero de 2021;Francia;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 9 de febrero de 2021;Alemania;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 12 de abril de 2021;Alemania;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 12 de abril de 2021;Francia;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 13 de abril de 2021;Chile;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 5 de mayo de 2021;Alemania;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 11 de mayo de 2021;Reino Unido;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 29 de mayo de 2021;Alemania;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 11 de junio de 2021;Singapur;Asia;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 11 de junio de 2021;Sudáfrica;África;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 11 de junio de 2021;Canadá;América del Norte;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 19 de junio de 2021;Francia;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 19 de junio de 2021;Kirguistán;Asia;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 30 de junio de 2021;Brasil;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 31 de julio de 2021;Alemania;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 7 de agosto de 2021;Brasil;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 27 de agosto de 2021;Chile;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 29 de agosto de 2021;Alemania;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 29 de agosto de 2021;Chile;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 23 de septiembre de 2021;Alemania;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 5 de octubre de 2021;Corea del Sur;Asia;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 14 de noviembre de 2021;Reino Unido;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 24 de noviembre de 2021;Brasil;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 2 de diciembre de 2021;Francia;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 13 de diciembre de 2021;Francia;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 10 de enero de 2022;Alemania;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 19 de enero de 2022;Alemania;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 12 de febrero de 2022;Alemania;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 25 de febrero de 2022;Chile;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 28 de febrero de 2022;Chile;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 28 de febrero de 2022;Rumanía;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 4 de junio de 2022;Francia;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 14 de junio de 2022;Chile;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 18 de junio de 2022;Rusia;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 21 de junio de 2022;Sudáfrica;África;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 24 de junio de 2022;Reino Unido;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 22 de julio de 2022;Reino Unido;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 28 de julio de 2022;Brasil;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 7 de agosto de 2022;Reino Unido;Europa;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 23 de agosto de 2022;Brasil;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 29 de agosto de 2022;Brasil;América del Sur;Juego Mesa women M40 Vermelho;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 10 de junio de 2020;Alemania;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 15 de junio de 2020;Brasil;América del Sur;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 15 de junio de 2020;Portugal;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 15 de junio de 2020;Chile;América del Sur;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 23 de junio de 2020;Alemania;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 4 de julio de 2020;Brasil;América del Sur;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 27 de julio de 2020;Irán;Asia;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 29 de julio de 2020;Japón;Asia;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 29 de julio de 2020;Canadá;América del Norte;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 13 de agosto de 2020;Brasil;América del Sur;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 2 de septiembre de 2020;Brasil;América del Sur;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 9 de septiembre de 2020;Alemania;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 21 de septiembre de 2020;Reino Unido;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 23 de septiembre de 2020;Reino Unido;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 16 de octubre de 2020;Alemania;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 17 de octubre de 2020;Chile;América del Sur;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 13 de noviembre de 2020;Canadá;América del Norte;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 19 de noviembre de 2020;Reino Unido;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 16 de diciembre de 2020;Reino Unido;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 16 de enero de 2021;Francia;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 21 de febrero de 2021;Alemania;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
domingo, 7 de marzo de 2021;Francia;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 18 de marzo de 2021;Italia;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 23 de abril de 2021;Canadá;América del Norte;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
sábado, 24 de abril de 2021;Francia;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 12 de mayo de 2021;Chile;América del Sur;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 24 de junio de 2021;Alemania;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 13 de julio de 2021;Francia;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 26 de julio de 2021;Chile;América del Sur;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 10 de agosto de 2021;Alemania;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 12 de agosto de 2021;Reino Unido;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 17 de agosto de 2021;Reino Unido;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
viernes, 27 de agosto de 2021;Reino Unido;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 6 de septiembre de 2021;Brasil;América del Sur;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 15 de noviembre de 2021;Francia;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
lunes, 15 de noviembre de 2021;Chile;América del Sur;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
jueves, 2 de diciembre de 2021;Brasil;América del Sur;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 22 de diciembre de 2021;Tailandia;Asia;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
martes, 28 de diciembre de 2021;Chile;América del Sur;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
miércoles, 5 de enero de 2022;Rumanía;Europa;Juego Mesa women M40 Amarelo;Philips;Juegos de mesa;8,88;$4,08;1;$8,88;$4,08
